#1.detectorID 2.peakCenter 3.peakHeight 4.Nevents 5.bank
08386 3112 267.670415.0   49933  7
08387 3091 248.035087.0   49083  7
08388 3072 238.439620.0   48096  7
08389 3052 223.377944.0   46746  7
08390 3032 207.731360.0   45574  7
08391 3017 199.185499.0   44622  7
08392 2997 190.190078.0   43961  7
08393 2976 179.279508.0   43018  7
08394 2957 169.133024.0   42380  7
08395 2942 154.406390.0   41378  7
08396 2919 147.346545.0   40666  7
08397 2902 141.739334.0   40304  7
08464 4185 180.258839.0   38904  7
08465 4173 245.001833.0   50914  7
08466 4161 285.438669.0   58460  7
08467 4145 316.313514.0   63214  7
08468 4123 346.919358.0   65347  7
08469 4103 368.176340.0   67052  7
08470 4084 394.322093.0   68553  7
08471 4062 425.856762.0   70889  7
08472 4043 458.014923.0   73476  7
08473 4021 497.167282.0   77472  7
08474 4000 526.027365.0   79063  7
08475 3986 560.636870.0   83257  7
08476 3960 610.295944.0   87808  7
08477 3942 649.802327.0   92203  7
08478 3923 684.215285.0   96685  7
08479 3901 751.632758.0  100782  7
08480 3882 780.144859.0  105843  7
08481 3862 815.769618.0  110811  7
08482 3842 871.242989.0  116758  7
08483 3816 929.384760.0  122213  7
08484 3804 967.905074.0  128251  7
08485 3781 1023.575419.0  135191  7
08486 3764 1073.641454.0  141649  7
08487 3737 1165.342555.0  148314  7
08488 3718 1191.848092.0  153884  7
08489 3708 1200.418660.0  160288  7
08490 3686 1280.269629.0  169890  7
08491 3667 1282.650955.0  169786  7
08492 3647 1357.396788.0  179217  7
08493 3616 1498.848593.0  184976  7
08494 3606 1449.122000.0  189344  7
08495 3581 1525.667346.0  194791  7
08496 3560 1558.046307.0  198771  7
08497 3549 1608.741427.0  204476  7
08498 3523 1613.090012.0  206917  7
08499 3496 1714.292219.0  210911  7
08500 3478 1701.104601.0  211383  7
08501 3456 1727.858841.0  212184  7
08502 3429 1768.488680.0  213023  7
08503 3400 1820.496251.0  212943  7
08504 3390 1768.997106.0  211516  7
08505 3366 1791.907262.0  209850  7
08506 3330 1798.989817.0  205855  7
08507 3321 1729.078740.0  203176  7
08508 3292 1762.068522.0  199023  7
08509 3264 1676.634656.0  193563  7
08510 3261 1652.838899.0  188597  7
08511 3232 1643.302765.0  183449  7
08512 3207 1602.930736.0  175713  7
08513 3186 1544.716806.0  171733  7
08514 3166 1471.876116.0  164475  7
08515 3146 1393.455577.0  159031  7
08516 3121 1290.377852.0  151539  7
08517 3098 1206.100707.0  144655  7
08518 3075 1136.349048.0  138489  7
08519 3053 1069.630899.0  133115  7
08520 3030 984.955243.0  126471  7
08521 3009 912.947829.0  121696  7
08522 2986 858.396218.0  115271  7
08523 2963 792.572401.0  110716  7
08524 2944 738.962012.0  104835  7
08525 2921 685.877914.0  100491  7
08526 2895 647.317519.0   96740  7
08527 2880 590.865079.0   92668  7
08528 2865 552.715189.0   88404  7
08529 2841 506.858492.0   84692  7
08530 2833 463.221240.0   80575  7
08531 2810 431.638977.0   77640  7
08532 2789 394.870517.0   74261  7
08533 2775 359.173641.0   71267  7
08534 2764 331.608737.0   69080  7
08535 2742 307.379577.0   65791  7
08536 2728 281.293620.0   63356  7
08537 2718 260.950551.0   61298  7
08538 2700 239.360781.0   58948  7
08539 2689 219.098149.0   56783  7
08541 2658 192.545232.0   53633  7
08542 2655 175.305988.0   52232  7
08543 2623 149.798798.0   50563  7
08545 2631 138.655544.0   47872  7
08546 2612 127.347217.0   46403  7
08547 2589 126.906958.0   46171  7
08590 4202 190.211019.0   34086  7
08591 4192 286.453130.0   50108  7
08592 4185 391.443690.0   68324  7
08593 4172 485.710742.0   82787  7
08594 4156 563.196592.0   92781  7
08595 4134 615.670746.0   99825  7
08596 4113 673.585681.0  104964  7
08597 4090 734.401601.0  110263  7
08598 4070 805.854364.0  116944  7
08599 4047 865.752559.0  123254  7
08600 4026 968.339255.0  133651  7
08601 4005 1026.221265.0  139896  7
08602 3986 1113.094133.0  151296  7
08603 3964 1215.419657.0  162755  7
08604 3943 1323.069411.0  174784  7
08605 3923 1419.978345.0  187153  7
08606 3902 1528.732884.0  203303  7
08607 3883 1649.338146.0  218853  7
08608 3862 1780.360406.0  236168  7
08609 3845 1889.093166.0  255756  7
08610 3825 2018.805598.0  276070  7
08611 3812 2112.005812.0  297931  7
08612 3789 2327.193958.0  321393  7
08613 3766 2497.733181.0  346017  7
08614 3754 2613.051225.0  375069  7
08615 3717 2887.003402.0  402322  7
08616 3713 3024.525936.0  435071  7
08617 3701 3115.555394.0  468217  7
08618 3674 3366.781599.0  491360  7
08619 3654 3567.716737.0  525786  7
08620 3632 3816.343907.0  559013  7
08621 3632 3847.459280.0  590117  7
08622 3612 4060.015535.0  619580  7
08623 3559 4633.164188.0  648732  7
08624 3569 4518.117237.0  673070  7
08625 3527 4893.414737.0  698115  7
08626 3525 5004.370326.0  721054  7
08627 3481 5295.104014.0  735253  7
08628 3433 5678.777417.0  749121  7
08629 3451 5569.203643.0  760534  7
08630 3428 5702.889009.0  764663  7
08631 3402 5828.052642.0  765230  7
08632 3354 6206.055843.0  764185  7
08633 3326 6271.233364.0  752621  7
08634 3329 6091.264897.0  743397  7
08635 3318 5861.715656.0  727572  7
08636 3301 5915.269269.0  706466  7
08637 3213 5941.734815.0  686915  7
08638 3213 6085.411786.0  662365  7
08639 3194 5918.447763.0  636899  7
08640 3148 5456.534718.0  609496  7
08641 3151 5371.773427.0  578760  7
08642 3120 5061.415037.0  549503  7
08643 3097 4883.193499.0  517602  7
08644 3072 4623.049948.0  489083  7
08645 3046 4359.443582.0  460497  7
08646 3019 4123.907901.0  432832  7
08647 2993 3871.043648.0  406214  7
08648 2968 3608.735548.0  380473  7
08649 2943 3372.678346.0  356004  7
08650 2918 3148.433058.0  332728  7
08651 2893 2913.043848.0  312231  7
08652 2870 2684.594499.0  291960  7
08653 2847 2457.594975.0  271545  7
08654 2824 2264.849064.0  255623  7
08655 2802 2054.147226.0  238859  7
08656 2781 1871.090234.0  222370  7
08657 2761 1707.873800.0  209562  7
08658 2742 1533.503381.0  194277  7
08659 2722 1393.249444.0  183426  7
08660 2701 1265.506325.0  171448  7
08661 2685 1126.281648.0  159495  7
08662 2668 1022.252786.0  151362  7
08663 2654 914.089670.0  140651  7
08664 2636 832.888575.0  133417  7
08665 2611 752.795246.0  125744  7
08666 2609 691.973109.0  120346  7
08667 2594 602.184519.0  109999  7
08668 2580 559.145097.0  105555  7
08669 2564 502.515324.0   99242  7
08670 2550 466.824616.0   95557  7
08671 2542 419.987960.0   89456  7
08672 2528 383.007448.0   86268  7
08673 2519 348.629040.0   82046  7
08674 2507 316.339111.0   78155  7
08675 2494 291.280634.0   74885  7
08676 2482 266.881383.0   71750  7
08716 4156 143.803871.0   28491  7
08717 4147 210.562936.0   40389  7
08718 4139 275.296494.0   52261  7
08719 4122 339.733709.0   63422  7
08720 4105 389.593309.0   70786  7
08721 4090 435.943430.0   76590  7
08722 4064 478.716868.0   81175  7
08723 4049 528.480675.0   86412  7
08724 4027 566.232968.0   90891  7
08725 4002 625.212481.0   97845  7
08726 3985 675.649350.0  104089  7
08727 3962 742.133420.0  110706  7
08728 3943 798.666080.0  118563  7
08729 3924 838.999938.0  125527  7
08730 3892 947.564564.0  138963  7
08731 3885 1017.453971.0  148450  7
08732 3865 1103.377687.0  159658  7
08733 3844 1188.068583.0  170927  7
08734 3821 1297.078197.0  187358  7
08735 3797 1411.766216.0  200518  7
08736 3793 1467.391785.0  216970  7
08737 3779 1566.849933.0  234796  7
08738 3760 1696.054378.0  254510  7
08739 3723 1909.467033.0  275453  7
08740 3727 1929.227711.0  297723  7
08741 3688 2131.566260.0  320057  7
08742 3665 2308.114940.0  346291  7
08743 3655 2459.829107.0  371321  7
08744 3625 2704.420231.0  396587  7
08745 3616 2756.779465.0  423036  7
08747 3587 3112.634656.0  488218  7
08748 3570 3246.300242.0  496734  7
08749 3529 3494.562915.0  524050  7
08750 3513 3644.488590.0  549223  7
08752 3469 4115.641529.0  588756  7
08753 3480 4070.369941.0  603110  7
08754 3442 4359.286943.0  616894  7
08755 3425 4450.673895.0  624874  7
08756 3410 4546.585147.0  630635  7
08757 3366 4702.887103.0  633987  7
08758 3322 4943.712328.0  630266  7
08759 3300 5141.723732.0  632663  7
08760 3314 4841.915846.0  621095  7
08761 3263 5235.277002.0  610006  7
08762 3262 5012.452839.0  596806  7
08763 3206 5259.111418.0  580760  7
08764 3189 5110.082950.0  560576  7
08765 3198 4656.232636.0  538150  7
08766 3145 4820.137379.0  514478  7
08767 3137 4430.685696.0  491698  7
08768 3106 4429.607852.0  471724  7
08769 3060 4131.507427.0  443104  7
08770 3044 4043.573547.0  420282  7
08771 3022 3813.850666.0  397262  7
08772 3000 3624.220407.0  374540  7
08773 2972 3449.468448.0  353033  7
08774 2933 3294.790374.0  330784  7
08775 2922 3053.304896.0  310708  7
08776 2897 2889.562362.0  293364  7
08777 2871 2673.275722.0  273122  7
08778 2848 2487.225630.0  257067  7
08779 2825 2275.056812.0  238963  7
08780 2792 2121.105910.0  225983  7
08781 2778 1949.949095.0  212908  7
08782 2758 1768.127317.0  198856  7
08783 2723 1609.257552.0  185194  7
08784 2716 1447.600701.0  173689  7
08785 2681 1336.757780.0  163023  7
08786 2677 1184.147946.0  153841  7
08787 2659 1066.842090.0  143303  7
08788 2641 947.462974.0  133779  7
08789 2629 857.363783.0  126016  7
08790 2611 784.090380.0  119485  7
08791 2594 696.511363.0  112272  7
08792 2582 634.872638.0  106503  7
08793 2567 579.811546.0  100366  7
08794 2555 519.354496.0   94302  7
08795 2542 473.567531.0   89588  7
08796 2530 421.235588.0   84338  7
08797 2516 390.927723.0   80228  7
08798 2506 355.732688.0   76490  7
08799 2495 326.543452.0   72650  7
08800 2484 297.107554.0   69773  7
08801 2488 248.184109.0   66218  7
08851 4070 162.640179.0   41768  7
08852 4056 197.202314.0   49281  7
08853 4033 218.002631.0   52796  7
08854 4015 244.786598.0   55188  7
08855 3995 252.852603.0   55857  7
08856 3971 269.539520.0   56256  7
08857 3951 298.853827.0   60553  7
08858 3922 319.677000.0   61469  7
08859 3908 336.947759.0   63687  7
08860 3881 371.364834.0   66692  7
08861 3869 397.958364.0   70567  7
08862 3846 420.298009.0   72432  7
08863 3823 460.044755.0   77628  7
08864 3806 492.534400.0   81096  7
08865 3787 536.311379.0   86083  7
08866 3762 574.420967.0   90739  7
08867 3750 610.644012.0   96170  7
08868 3727 663.642145.0  102053  7
08869 3710 699.737102.0  107959  7
08870 3685 755.976638.0  113702  7
08871 3671 785.727345.0  120216  7
08872 3657 830.640329.0  126594  7
08873 3622 894.369592.0  132025  7
08874 3584 982.242080.0  144997  7
08875 3580 1018.403714.0  150061  7
08876 3553 1075.667068.0  157320  7
08877 3551 1136.728850.0  164996  7
08878 3506 1246.398211.0  171359  7
08879 3522 1231.945107.0  179006  7
08880 3471 1379.531641.0  185470  7
08881 3464 1377.856175.0  191426  7
08882 3465 1378.655351.0  198093  7
08883 3424 1465.672361.0  203452  7
08884 3405 1576.833309.0  209348  7
08886 3359 1683.751173.0  216897  7
08887 3322 1784.094493.0  221164  7
08888 3308 1836.384027.0  222931  7
08889 3311 1788.386640.0  223130  7
08890 3288 1806.574448.0  223570  7
08891 3268 1843.518501.0  222358  7
08892 3244 1883.229241.0  221315  7
08893 3224 1865.447600.0  216557  7
08894 3196 1893.264026.0  215971  7
08895 3167 1940.080532.0  211133  7
08896 3156 1819.419233.0  203902  7
08897 3133 1795.833117.0  200233  7
08898 3109 1752.025495.0  194186  7
08899 3086 1696.481403.0  189385  7
08900 3061 1634.174782.0  182786  7
08901 3038 1581.335426.0  176844  7
08902 3014 1507.407879.0  170298  7
08903 2991 1442.779236.0  163987  7
08904 2967 1387.876151.0  158487  7
08905 2943 1328.396124.0  151878  7
08906 2920 1257.230587.0  145158  7
08907 2899 1189.899982.0  139678  7
08908 2874 1126.346886.0  133844  7
08909 2854 1068.046218.0  128190  7
08910 2833 1002.989079.0  123826  7
08911 2809 922.480385.0  117439  7
08912 2792 890.125716.0  114532  7
08913 2774 800.323880.0  107371  7
08914 2754 751.244668.0  102984  7
08915 2738 699.284238.0  100099  7
08916 2719 650.099907.0   95554  7
08917 2704 598.175695.0   90585  7
08918 2684 555.607489.0   87506  7
08919 2673 511.981099.0   83837  7
08920 2655 465.214720.0   79705  7
08921 2646 434.348125.0   76564  7
08922 2629 397.077496.0   73273  7
08923 2623 374.144030.0   72177  7
08924 2602 345.366410.0   68518  7
08925 2590 311.725754.0   65481  7
08926 2578 289.445076.0   63083  7
08927 2567 266.874798.0   60237  7
08928 2557 245.017445.0   57805  7
08930 2532 217.446379.0   54349  7
08931 2523 201.280658.0   53176  7
08932 2514 184.577267.0   51308  7
08933 2500 172.686459.0   49678  7
08934 2483 162.346200.0   48770  7
08935 2472 151.251240.0   47696  7
08936 2462 141.087805.0   46284  7
08937 2454 131.186606.0   45049  7
08989 3754 134.308190.0   40612  7
08990 3751 143.232651.0   40834  7
08991 3725 153.963983.0   42074  7
08992 3719 162.080631.0   42953  7
08993 3699 167.944148.0   43757  7
08994 3657 178.351825.0   44996  7
08995 3653 190.058870.0   46221  7
08996 3630 207.391884.0   47772  7
08997 3597 196.148738.0   48275  7
08998 3599 223.792964.0   49804  7
08999 3581 242.192751.0   51506  7
09000 3561 252.214776.0   52921  7
09001 3533 267.312407.0   54720  7
09002 3523 284.861089.0   57374  7
09004 3485 306.415811.0   59090  7
09006 3451 333.993420.0   62618  7
09007 3430 347.814838.0   64403  7
09008 3406 362.223268.0   65177  7
09009 3388 378.356089.0   66918  7
09010 3367 384.059725.0   68104  7
09011 3324 418.949786.0   68683  7
09012 3325 411.353351.0   69140  7
09013 3293 421.693275.0   69358  7
09015 3266 442.614926.0   69975  7
09016 3245 445.680027.0   70390  7
09017 3220 451.469569.0   69700  7
09018 3198 457.091237.0   70234  7
09019 3177 450.288266.0   68889  7
09020 3148 454.778229.0   68224  7
09021 3132 446.524351.0   67411  7
09022 3113 440.887874.0   67012  7
09023 3086 431.021258.0   65664  7
09024 3061 425.319678.0   65278  7
09025 3044 411.672549.0   63723  7
09026 3008 402.393159.0   63737  7
09027 2998 392.722756.0   62390  7
09028 2978 374.870767.0   60292  7
09029 2958 365.939952.0   59540  7
09030 2933 358.877730.0   59817  7
09031 2912 346.595342.0   57873  7
09032 2893 330.712451.0   57193  7
09033 2873 316.262784.0   55671  7
09034 2854 306.291370.0   55213  7
09035 2836 289.912191.0   53529  7
09036 2825 275.972548.0   52861  7
09037 2807 268.572132.0   52220  7
09038 2782 260.458366.0   51648  7
09039 2767 241.684451.0   50399  7
09040 2750 226.542646.0   49445  7
09041 2733 216.822014.0   48358  7
09042 2719 211.845296.0   48327  7
09043 2706 197.308506.0   46991  7
09044 2685 189.434856.0   46195  7
09045 2685 173.713569.0   45212  7
09046 2663 168.741119.0   44636  7
09047 2662 164.027105.0   43624  7
09048 2630 145.258777.0   43269  7
09049 2612 143.386547.0   42616  7
09050 2600 134.588129.0   42146  7
09051 2593 131.058940.0   42113  7
09389 3232 132.300993.0   38419  8
09390 3209 140.528018.0   39261  8
09391 3186 149.507349.0   40729  8
09392 3164 156.019955.0   41511  8
09393 3141 165.269978.0   42309  8
09394 3111 167.036716.0   43085  8
09395 3083 176.139318.0   43807  8
09396 3058 179.440586.0   44494  8
09397 3008 188.617869.0   45157  8
09399 2961 190.847759.0   45632  8
09400 2918 199.071545.0   46442  8
09401 2918 201.911482.0   46727  8
09402 2891 201.172683.0   46564  8
09403 2844 212.149718.0   46888  8
09404 2833 208.982486.0   47005  8
09405 2803 207.628066.0   46552  8
09406 2775 201.481406.0   47187  8
09407 2735 215.401468.0   47092  8
09408 2710 210.929635.0   46810  8
09409 2694 207.898975.0   46699  8
09410 2670 205.294161.0   46705  8
09411 2642 206.767187.0   46726  8
09412 2615 206.001383.0   46492  8
09413 2593 207.117784.0   45998  8
09414 2586 192.535062.0   46103  8
09415 2561 185.768929.0   45760  8
09416 2540 181.766198.0   45766  8
09417 2515 176.883207.0   45208  8
09418 2495 175.580404.0   45191  8
09419 2465 168.773247.0   45366  8
09420 2446 160.268214.0   44863  8
09421 2433 156.260359.0   45114  8
09422 2410 152.046384.0   45277  8
09423 2395 147.427493.0   45613  8
09424 2363 136.702334.0   45403  8
09425 2346 136.645444.0   46387  8
09426 2337 133.215786.0   46850  8
09509 3715 150.075538.0   56646  8
09511 3659 181.514298.0   62320  8
09512 3620 211.977722.0   66721  8
09513 3636 222.459040.0   70284  8
09514 3562 262.289930.0   72980  8
09515 3572 284.734837.0   80225  8
09516 3562 313.566949.0   83889  8
09517 3524 353.279122.0   89366  8
09519 3451 464.000569.0  100840  8
09520 3464 487.951962.0  107674  8
09521 3439 535.291774.0  113656  8
09522 3409 589.803278.0  119968  8
09523 3385 656.019346.0  127675  8
09524 3332 705.442326.0  133629  8
09525 3308 763.523445.0  140627  8
09526 3305 821.465975.0  147209  8
09527 3284 884.263664.0  154115  8
09528 3256 952.762016.0  160792  8
09529 3228 1001.920216.0  166736  8
09530 3203 1051.584997.0  172250  8
09531 3173 1106.107536.0  178227  8
09532 3145 1144.740365.0  181974  8
09533 3118 1175.054802.0  185482  8
09534 3087 1215.646225.0  190333  8
09535 3061 1236.225662.0  192166  8
09536 3029 1264.792012.0  195756  8
09537 3016 1208.004602.0  197075  8
09538 2971 1302.791365.0  197505  8
09539 2937 1307.793112.0  197920  8
09540 2899 1314.491726.0  198635  8
09541 2878 1330.932014.0  197114  8
09542 2842 1331.784379.0  197244  8
09543 2824 1347.896054.0  195433  8
09544 2784 1372.395799.0  194135  8
09545 2769 1327.822062.0  191231  8
09546 2742 1305.096055.0  188985  8
09547 2714 1282.709357.0  186079  8
09548 2688 1261.792663.0  183514  8
09549 2666 1218.242038.0  178329  8
09550 2638 1193.521158.0  175946  8
09551 2616 1165.420455.0  172547  8
09552 2584 1113.717574.0  168783  8
09553 2568 1094.027580.0  166415  8
09554 2545 1015.428271.0  159114  8
09555 2523 991.315528.0  157498  8
09556 2526 925.509683.0  153089  8
09557 2480 904.425370.0  149699  8
09558 2446 873.843550.0  145979  8
09559 2439 834.834359.0  143421  8
09560 2422 784.590179.0  140625  8
09561 2399 743.241876.0  137079  8
09562 2378 707.774560.0  135251  8
09563 2368 664.354188.0  131906  8
09564 2344 650.320541.0  133353  8
09565 2334 608.572546.0  130889  8
09566 2300 578.470010.0  130485  8
09567 2293 541.549920.0  129706  8
09568 2277 527.704111.0  131445  8
09569 2259 492.340692.0  131902  8
09570 2242 463.830199.0  133742  8
09571 2224 458.580703.0  137007  8
09572 2203 421.365056.0  138828  8
09574 2176 386.326860.0  145844  8
09575 2166 385.674802.0  147227  8
09576 2146 364.522365.0  149910  8
09578 2085 344.942849.0  150816  8
09579 2070 334.791260.0  147641  8
09580 2047 309.707587.0  139529  8
09581 2041 272.964638.0  126788  8
09582 2027 235.352759.0  109156  8
09583 2017 192.825494.0   89037  8
09584 2020 152.064752.0   69711  8
09621 3959 127.502091.0   67246  8
09622 3944 137.393840.0   70092  8
09623 3925 155.729694.0   74615  8
09624 3903 178.882504.0   79648  8
09625 3884 194.941276.0   81481  8
09626 3866 219.071918.0   87716  8
09627 3834 246.629017.0   92822  8
09628 3806 291.247506.0  100230  8
09629 3786 335.148270.0  106853  8
09630 3772 368.620228.0  113602  8
09631 3747 417.339813.0  122292  8
09632 3725 479.002988.0  132486  8
09633 3703 541.691952.0  143262  8
09634 3676 618.362637.0  154551  8
09635 3650 728.355743.0  169036  8
09636 3626 830.852801.0  184566  8
09637 3586 893.507814.0  200318  8
09638 3597 1024.078058.0  219667  8
09639 3596 1158.642371.0  240689  8
09640 3556 1316.616710.0  263634  8
09641 3522 1523.671112.0  293258  8
09642 3518 1641.342929.0  308280  8
09643 3494 1881.542513.0  342563  8
09644 3442 2057.820911.0  370947  8
09645 3437 2271.578606.0  400937  8
09646 3418 2596.694014.0  433592  8
09647 3378 2773.866853.0  462926  8
09648 3366 3127.096535.0  494128  8
09649 3320 3280.748081.0  521817  8
09650 3279 3671.301944.0  553650  8
09651 3284 3897.348368.0  579133  8
09652 3257 4139.823295.0  603989  8
09653 3229 4361.408061.0  624368  8
09654 3200 4552.355215.0  647223  8
09655 3171 4698.779785.0  660902  8
09656 3142 4853.084237.0  677657  8
09657 3111 4940.842865.0  685444  8
09658 3081 5051.636259.0  695414  8
09659 3054 5156.446987.0  696836  8
09660 3019 5171.613465.0  699091  8
09661 2988 5177.601474.0  695670  8
09662 2960 4950.921401.0  692036  8
09663 2935 5116.631646.0  680523  8
09664 2880 5257.570483.0  669525  8
09665 2864 5125.211253.0  658308  8
09666 2835 5075.150891.0  645417  8
09667 2806 4975.733444.0  626887  8
09668 2773 4932.493030.0  615941  8
09669 2738 4787.573028.0  596519  8
09670 2723 4660.434290.0  579765  8
09671 2697 4504.791280.0  561822  8
09672 2671 4332.176270.0  541221  8
09673 2645 4158.242321.0  524764  8
09674 2617 3983.495971.0  503987  8
09675 2595 3798.148024.0  487719  8
09676 2567 3585.106183.0  467516  8
09677 2550 3390.526121.0  451537  8
09678 2526 3188.085252.0  433966  8
09679 2503 3012.575527.0  418470  8
09680 2482 2843.409604.0  403721  8
09681 2458 2665.623265.0  386377  8
09682 2443 2466.367403.0  371859  8
09683 2425 2327.142573.0  363181  8
09684 2396 2183.568738.0  348421  8
09685 2389 2060.560213.0  344232  8
09688 2349 1627.784783.0  322240  8
09689 2328 1597.164592.0  318651  8
09690 2308 1499.000317.0  313124  8
09691 2296 1382.136473.0  315897  8
09692 2273 1338.420976.0  313126  8
09693 2249 1267.636744.0  315095  8
09694 2240 1145.488833.0  319015  8
09695 2215 1099.386077.0  320542  8
09754 3977 138.370889.0   70189  8
09755 3953 152.407171.0   73762  8
09756 3933 177.425744.0   77764  8
09757 3917 190.806902.0   81049  8
09758 3909 210.684534.0   87115  8
09759 3878 240.785083.0   91299  8
09760 3856 274.601558.0   96821  8
09761 3831 316.545749.0  103721  8
09762 3814 352.214765.0  110470  8
09763 3791 407.182782.0  118919  8
09764 3775 458.756217.0  127652  8
09765 3754 534.031518.0  138878  8
09766 3725 616.619510.0  149531  8
09767 3713 675.811589.0  162710  8
09768 3690 783.656834.0  177823  8
09769 3687 855.951907.0  193017  8
09770 3636 1052.340298.0  212644  8
09771 3629 1134.594594.0  230953  8
09773 3584 1456.961779.0  276870  8
09774 3568 1643.960705.0  303400  8
09775 3539 1865.318845.0  331543  8
09776 3516 2071.999333.0  360003  8
09777 3498 2281.758538.0  389207  8
09778 3457 2552.805490.0  420696  8
09779 3438 2808.418776.0  449893  8
09780 3411 3066.032876.0  481549  8
09781 3385 3352.851491.0  511989  8
09782 3336 3697.675750.0  542319  8
09783 3330 3897.603836.0  570126  8
09784 3302 4172.014512.0  598836  8
09785 3273 4402.495758.0  618924  8
09786 3246 4575.374574.0  636624  8
09788 3187 4945.119952.0  672967  8
09789 3157 5018.543989.0  679747  8
09790 3127 5091.171177.0  686681  8
09791 3096 5159.143133.0  692272  8
09792 3081 4919.038982.0  684687  8
09793 3076 4810.585640.0  687331  8
09794 3003 5169.153403.0  677874  8
09795 2963 4980.662800.0  672518  8
09796 2929 5051.895659.0  656417  8
09797 2901 5048.033805.0  644303  8
09798 2872 5003.539412.0  629019  8
09799 2862 4731.956402.0  613932  8
09800 2818 4750.135406.0  597615  8
09801 2790 4622.527122.0  579460  8
09802 2761 4453.259497.0  559431  8
09803 2729 4290.277625.0  539961  8
09804 2707 4116.646780.0  521190  8
09805 2682 3949.710491.0  502958  8
09806 2654 3764.639662.0  483956  8
09807 2627 3521.307533.0  462011  8
09808 2605 3352.927013.0  446571  8
09809 2581 3135.021474.0  426693  8
09810 2558 2946.918777.0  412198  8
09811 2531 2754.419038.0  392272  8
09812 2513 2570.737451.0  380038  8
09813 2493 2415.564019.0  366010  8
09814 2474 2226.013088.0  349831  8
09815 2454 2080.405939.0  339244  8
09816 2437 1941.166972.0  327438  8
09817 2419 1813.739719.0  319155  8
09818 2401 1703.976587.0  311420  8
09819 2390 1604.058157.0  307218  8
09820 2369 1461.205594.0  295482  8
09821 2359 1380.299245.0  295382  8
09822 2336 1314.058280.0  293938  8
09823 2320 1228.339259.0  293039  8
09824 2304 1141.386331.0  292998  8
09825 2299 1037.863911.0  296169  8
09886 3877 129.817360.0   55692  8
09887 3870 140.328766.0   57571  8
09889 3825 172.374527.0   62848  8
09890 3807 193.543743.0   66398  8
09891 3783 221.273478.0   70328  8
09892 3749 245.608552.0   74503  8
09893 3733 281.224263.0   78087  8
09894 3706 312.027658.0   82743  8
09895 3661 355.071808.0   86796  8
09896 3665 384.807447.0   92014  8
09897 3643 433.301729.0   98133  8
09898 3595 475.649169.0  102499  8
09899 3589 536.085603.0  109540  8
09900 3562 575.993429.0  114293  8
09901 3527 613.292204.0  120675  8
09902 3513 686.493552.0  127863  8
09903 3488 745.459729.0  133554  8
09904 3459 805.168454.0  139590  8
09905 3433 870.592795.0  146490  8
09906 3397 935.221553.0  153315  8
09907 3381 998.482352.0  159490  8
09908 3356 1048.112654.0  165107  8
09909 3329 1112.891444.0  170318  8
09910 3306 1154.135148.0  174958  8
09911 3279 1212.039692.0  180832  8
09912 3252 1242.060578.0  183453  8
09913 3226 1268.183492.0  186227  8
09914 3201 1277.444207.0  188232  8
09915 3173 1303.413267.0  191106  8
09916 3146 1299.392516.0  191587  8
09917 3130 1316.438147.0  192717  8
09918 3087 1279.907707.0  193494  8
09919 3065 1295.246099.0  192085  8
09920 3037 1278.050732.0  190633  8
09921 3007 1263.173008.0  189176  8
09922 2980 1248.813422.0  186835  8
09923 2952 1242.257111.0  184563  8
09924 2926 1199.238537.0  181821  8
09925 2899 1200.847923.0  178294  8
09926 2879 1178.792730.0  175184  8
09927 2846 1119.164063.0  170991  8
09928 2821 1093.262758.0  167951  8
09929 2796 1052.112493.0  164464  8
09930 2771 1017.719331.0  159581  8
09931 2747 976.786671.0  155844  8
09932 2724 948.556356.0  153020  8
09933 2702 907.760840.0  147268  8
09934 2679 849.390615.0  143363  8
09935 2657 818.472971.0  140468  8
09936 2635 783.781847.0  135145  8
09937 2618 732.343263.0  132999  8
09938 2596 703.513868.0  128844  8
09939 2571 674.725059.0  125262  8
09940 2559 625.080134.0  121648  8
09941 2535 588.104470.0  118583  8
09942 2521 557.040535.0  115652  8
09944 2484 492.522824.0  112012  8
09945 2467 466.723156.0  109925  8
09946 2453 434.825867.0  107507  8
09947 2438 418.146638.0  108352  8
09948 2415 392.162746.0  108410  8
09949 2403 366.756344.0  109242  8
09950 2383 337.485519.0  109608  8
10032 3387 125.844174.0   41027  8
10033 3359 134.742954.0   42274  8
10034 3331 142.782426.0   42934  8
10035 3306 149.737641.0   44004  8
10036 3279 157.558878.0   44398  8
10037 3258 163.187741.0   45017  8
10038 3229 169.475185.0   45207  8
10039 3199 171.912379.0   45625  8
10040 3182 169.998041.0   45937  8
10041 3152 170.706980.0   45435  8
10042 3128 165.346522.0   45557  8
10043 3105 166.331727.0   45874  8
10044 3085 160.932675.0   45870  8
10045 3047 163.319868.0   45475  8
10046 3007 159.077129.0   45311  8
10047 2997 153.695903.0   45132  8
10048 2969 152.954455.0   44537  8
10049 2944 149.377628.0   44588  8
10050 2918 149.498344.0   44795  8
10051 2891 142.836151.0   43968  8
10052 2864 141.001463.0   43603  8
10053 2833 145.582996.0   43530  8
10054 2813 133.235529.0   42791  8
10055 2792 126.523431.0   42208  8
20519 4198 128.576459.0   39182 16
20520 4172 140.641593.0   40247 16
20521 4151 141.464490.0   39923 16
20522 4127 145.950722.0   38980 16
20523 4110 163.121248.0   42863 16
20524 4089 166.539533.0   41933 16
20525 4065 169.441484.0   41836 16
